gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk
776734,2025-08-16,2025,649966,R,579328,L,field_out,False,False
776734,2025-08-16,2025,669127,R,579328,L,field_out,False,False
776734,2025-08-16,2025,687263,R,678022,R,field_out,False,False
776734,2025-08-16,2025,694384,L,678022,R,strikeout,True,False
776734,2025-08-16,2025,545361,R,678022,R,strikeout,True,False
776734,2025-08-16,2025,667670,R,579328,L,double,False,False
776734,2025-08-16,2025,701762,L,579328,L,single,False,False
776734,2025-08-16,2025,687515,R,579328,L,home_run,False,False
776734,2025-08-16,2025,687231,R,579328,L,walk,False,True
776734,2025-08-16,2025,668709,L,579328,L,walk,False,True
776734,2025-08-16,2025,680862,R,579328,L,field_out,False,False
776734,2025-08-16,2025,695391,R,579328,L,field_out,False,False
776734,2025-08-16,2025,621493,R,678022,R,single,False,False
776734,2025-08-16,2025,660162,L,678022,R,single,False,False
776734,2025-08-16,2025,666176,R,678022,R,field_out,False,False
776734,2025-08-16,2025,518595,R,678022,R,strikeout,True,False
776734,2025-08-16,2025,695681,R,678022,R,field_out,False,False
776734,2025-08-16,2025,649966,R,579328,L,field_out,False,False
776734,2025-08-16,2025,669127,R,579328,L,strikeout,True,False
776734,2025-08-16,2025,667670,R,579328,L,field_out,False,False
776734,2025-08-16,2025,669326,R,678022,R,walk,False,True
776734,2025-08-16,2025,687263,R,678022,R,home_run,False,False
776734,2025-08-16,2025,694384,L,678022,R,field_out,False,False
776734,2025-08-16,2025,545361,R,678022,R,walk,False,True
776734,2025-08-16,2025,621493,R,678022,R,strikeout,True,False
776734,2025-08-16,2025,660162,L,678022,R,field_out,False,False
776734,2025-08-16,2025,701762,L,641401,R,double,False,False
776734,2025-08-16,2025,687515,R,641401,R,single,False,False
776734,2025-08-16,2025,687231,R,641401,R,sac_fly,False,False
776734,2025-08-16,2025,668709,L,641401,R,strikeout,True,False
776734,2025-08-16,2025,680862,R,641401,R,single,False,False
776734,2025-08-16,2025,695391,R,641401,R,walk,False,True
776734,2025-08-16,2025,691016,L,608334,R,single,False,False
776734,2025-08-16,2025,669127,R,608334,R,field_out,False,False
776734,2025-08-16,2025,666176,R,547184,R,field_out,False,False
776734,2025-08-16,2025,518595,R,547184,R,strikeout,True,False
776734,2025-08-16,2025,695681,R,547184,R,walk,False,True
776734,2025-08-16,2025,669326,R,547184,R,strikeout,True,False
776734,2025-08-16,2025,667670,R,608334,R,field_out,False,False
776734,2025-08-16,2025,701762,L,608334,R,strikeout,True,False
776734,2025-08-16,2025,671732,L,608334,R,field_out,False,False
776734,2025-08-16,2025,687263,R,686993,R,field_out,False,False
776734,2025-08-16,2025,694384,L,686993,R,field_out,False,False
776734,2025-08-16,2025,545361,R,686993,R,field_out,False,False
776734,2025-08-16,2025,687231,R,608334,R,field_out,False,False
776734,2025-08-16,2025,668709,L,608334,R,field_out,False,False
776734,2025-08-16,2025,680862,R,608334,R,strikeout,True,False
776734,2025-08-16,2025,621493,R,665660,R,field_out,False,False
776734,2025-08-16,2025,660162,L,665660,R,strikeout,True,False
776734,2025-08-16,2025,666176,R,665660,R,strikeout,True,False
776734,2025-08-16,2025,695391,R,608334,R,single,False,False
776734,2025-08-16,2025,680474,R,608334,R,sac_bunt,False,False
776734,2025-08-16,2025,669127,R,608334,R,single,False,False
776734,2025-08-16,2025,667670,R,608334,R,single,False,False
776734,2025-08-16,2025,701762,L,608334,R,home_run,False,False
776734,2025-08-16,2025,671732,L,608334,R,field_out,False,False
776734,2025-08-16,2025,687231,R,608334,R,single,False,False
776734,2025-08-16,2025,668709,L,608334,R,field_out,False,False
776734,2025-08-16,2025,672724,R,641386,L,strikeout,True,False
776734,2025-08-16,2025,695681,R,641386,L,field_out,False,False
776734,2025-08-16,2025,669326,R,641386,L,strikeout,True,False
776707,2025-08-17,2025,668227,R,605280,R,hit_by_pitch,False,False
776707,2025-08-17,2025,663728,L,605280,R,strikeout,True,False
776707,2025-08-17,2025,677594,R,605280,R,grounded_into_double_play,False,False
776707,2025-08-17,2025,596019,L,669923,R,single,False,False
776707,2025-08-17,2025,665742,L,669923,R,field_out,False,False
776707,2025-08-17,2025,607043,L,669923,R,field_out,False,False
776707,2025-08-18,2025,647304,L,605280,R,field_out,False,False
776707,2025-08-18,2025,553993,R,605280,R,single,False,False
776707,2025-08-18,2025,593871,L,605280,R,field_out,False,False
776707,2025-08-18,2025,686527,L,605280,R,field_out,False,False
776707,2025-08-18,2025,624413,R,669923,R,single,False,False
776707,2025-08-18,2025,643446,L,669923,R,single,False,False
776707,2025-08-18,2025,682626,R,669923,R,double,False,False
776707,2025-08-18,2025,683146,L,669923,R,single,False,False
776707,2025-08-18,2025,668901,R,669923,R,sac_fly,False,False
776707,2025-08-18,2025,656775,L,669923,R,strikeout,True,False
776707,2025-08-18,2025,596019,L,669923,R,force_out,False,False
776707,2025-08-18,2025,641487,L,605280,R,single,False,False
776707,2025-08-18,2025,702284,L,605280,R,force_out,False,False
776707,2025-08-18,2025,668227,R,605280,R,strikeout,True,False
776707,2025-08-18,2025,663728,L,605280,R,field_out,False,False
776707,2025-08-18,2025,665742,L,669923,R,walk,False,True
776707,2025-08-18,2025,607043,L,669923,R,strikeout,True,False
776707,2025-08-18,2025,624413,R,669923,R,walk,False,True
776707,2025-08-18,2025,643446,L,669923,R,field_out,False,False
776707,2025-08-18,2025,682626,R,669923,R,force_out,False,False
776707,2025-08-18,2025,677594,R,605280,R,double,False,False
776707,2025-08-18,2025,647304,L,605280,R,strikeout,True,False
776707,2025-08-18,2025,553993,R,605280,R,field_out,False,False
776707,2025-08-18,2025,593871,L,605280,R,single,False,False
776707,2025-08-18,2025,686527,L,605280,R,single,False,False
776707,2025-08-18,2025,641487,L,605280,R,walk,False,True
776707,2025-08-18,2025,702284,L,605280,R,field_out,False,False
776707,2025-08-18,2025,683146,L,669923,R,field_out,False,False
776707,2025-08-18,2025,668901,R,669923,R,single,False,False
776707,2025-08-18,2025,656775,L,669923,R,strikeout,True,False
776707,2025-08-18,2025,596019,L,669923,R,single,False,False
776707,2025-08-18,2025,665742,L,669923,R,walk,False,True
776707,2025-08-18,2025,607043,L,669923,R,field_out,False,False
776707,2025-08-18,2025,668227,R,605280,R,strikeout,True,False
776707,2025-08-18,2025,663728,L,605280,R,field_out,False,False
776707,2025-08-18,2025,677594,R,605280,R,field_out,False,False
776707,2025-08-18,2025,624413,R,669923,R,strikeout,True,False
776707,2025-08-18,2025,643446,L,669923,R,single,False,False
776707,2025-08-18,2025,682626,R,669923,R,single,False,False
776707,2025-08-18,2025,683146,L,669923,R,field_out,False,False
776707,2025-08-18,2025,668901,R,669923,R,home_run,False,False
776707,2025-08-18,2025,656775,L,669923,R,double,False,False
776707,2025-08-18,2025,596019,L,669923,R,double,False,False
776707,2025-08-18,2025,665742,L,642048,L,field_out,False,False
776707,2025-08-18,2025,647304,L,548384,L,field_out,False,False
776707,2025-08-18,2025,553993,R,548384,L,strikeout,True,False
776707,2025-08-18,2025,593871,R,548384,L,double,False,False
776707,2025-08-18,2025,686527,L,548384,L,walk,False,True
776707,2025-08-18,2025,641487,L,548384,L,field_out,False,False
776707,2025-08-18,2025,607043,L,642048,L,strikeout,True,False
776707,2025-08-18,2025,624413,R,642048,L,strikeout,True,False
776707,2025-08-18,2025,643446,L,642048,L,field_out,False,False
776707,2025-08-18,2025,702284,L,657585,R,field_out,False,False
776707,2025-08-18,2025,668227,R,657585,R,single,False,False
776707,2025-08-18,2025,663728,L,657585,R,home_run,False,False
776707,2025-08-18,2025,677594,R,657585,R,strikeout,True,False
776707,2025-08-18,2025,647304,L,657585,R,field_out,False,False
776707,2025-08-18,2025,682626,R,642048,L,double,False,False
776707,2025-08-18,2025,683146,L,642048,L,strikeout,True,False
776707,2025-08-18,2025,668901,R,642048,L,field_out,False,False
776707,2025-08-18,2025,656775,L,642048,L,field_out,False,False
776707,2025-08-18,2025,553993,R,664854,R,strikeout,True,False
776707,2025-08-18,2025,593871,L,664854,R,strikeout,True,False
776707,2025-08-18,2025,686527,L,664854,R,walk,False,True
776707,2025-08-18,2025,641487,L,664854,R,field_out,False,False
776707,2025-08-18,2025,596019,L,663804,R,strikeout,True,False
776707,2025-08-18,2025,665742,L,663804,R,walk,False,True
776707,2025-08-18,2025,607043,L,663804,R,single,False,False
776707,2025-08-18,2025,624413,R,663804,R,strikeout,True,False
776707,2025-08-18,2025,643446,L,663804,R,field_out,False,False
776707,2025-08-18,2025,702284,L,643511,R,field_out,False,False
776707,2025-08-18,2025,668227,R,643511,R,field_out,False,False
776707,2025-08-18,2025,663728,L,643511,R,single,False,False
776707,2025-08-18,2025,677594,R,643511,R,single,False,False
776707,2025-08-18,2025,647304,L,643511,R,field_out,False,False
776709,2025-08-17,2025,655316,R,671096,L,field_out,False,False
776709,2025-08-17,2025,702332,R,671096,L,field_out,False,False
776709,2025-08-17,2025,661388,R,671096,L,field_out,False,False
776709,2025-08-17,2025,670770,L,500779,L,field_out,False,False
776709,2025-08-17,2025,668715,R,500779,L,walk,False,True
776709,2025-08-17,2025,682829,R,500779,L,single,False,False
776709,2025-08-17,2025,609280,R,500779,L,field_out,False,False
776709,2025-08-17,2025,669720,R,500779,L,strikeout,True,False
776709,2025-08-17,2025,592885,L,671096,L,strikeout,True,False
776709,2025-08-17,2025,683734,R,671096,L,field_out,False,False
776709,2025-08-17,2025,663368,R,671096,L,strikeout,True,False
776709,2025-08-17,2025,682622,R,500779,L,field_out,False,False
776709,2025-08-17,2025,624431,R,500779,L,field_out,False,False
776709,2025-08-17,2025,663647,R,500779,L,strikeout,True,False
776709,2025-08-17,2025,643376,R,671096,L,strikeout,True,False
776709,2025-08-17,2025,687401,R,671096,L,field_out,False,False
776709,2025-08-17,2025,663604,R,671096,L,triple,False,False
776709,2025-08-17,2025,655316,R,671096,L,field_out,False,False
776709,2025-08-17,2025,669289,R,500779,L,field_out,False,False
776709,2025-08-17,2025,670770,L,500779,L,field_out,False,False
776709,2025-08-17,2025,668715,R,500779,L,single,False,False
776709,2025-08-17,2025,682829,R,500779,L,field_out,False,False
776709,2025-08-17,2025,702332,R,671096,L,field_out,False,False
776709,2025-08-17,2025,661388,R,671096,L,strikeout,True,False
776709,2025-08-17,2025,592885,L,671096,L,strikeout,True,False
776709,2025-08-17,2025,609280,R,500779,L,strikeout,True,False
776709,2025-08-17,2025,669720,R,500779,L,strikeout,True,False
776709,2025-08-17,2025,682622,R,500779,L,field_out,False,False
776709,2025-08-17,2025,683734,R,671096,L,field_out,False,False
776709,2025-08-17,2025,663368,R,671096,L,single,False,False
776709,2025-08-17,2025,643376,R,671096,L,single,False,False
776709,2025-08-17,2025,687401,R,671096,L,field_out,False,False
776709,2025-08-17,2025,663604,R,671096,L,field_out,False,False
776709,2025-08-17,2025,624431,R,500779,L,field_out,False,False
776709,2025-08-17,2025,663647,R,500779,L,single,False,False
776709,2025-08-17,2025,669289,R,500779,L,field_out,False,False
776709,2025-08-17,2025,670770,L,500779,L,field_out,False,False
776709,2025-08-17,2025,655316,R,671096,L,strikeout,True,False
776709,2025-08-17,2025,702332,R,671096,L,field_out,False,False
776709,2025-08-17,2025,661388,R,671096,L,strikeout,True,False
776709,2025-08-17,2025,668715,R,500779,L,field_out,False,False
776709,2025-08-17,2025,682829,R,500779,L,field_out,False,False
776709,2025-08-17,2025,609280,R,500779,L,field_out,False,False
776709,2025-08-17,2025,592885,L,671096,L,field_out,False,False
776709,2025-08-17,2025,683734,R,671096,L,single,False,False
776709,2025-08-17,2025,663368,R,671096,L,grounded_into_double_play,False,False
776709,2025-08-17,2025,669720,R,500779,L,double,False,False
776709,2025-08-17,2025,682622,R,500779,L,single,False,False
776709,2025-08-17,2025,624431,R,500779,L,sac_fly,False,False
776709,2025-08-17,2025,663647,R,668964,R,field_out,False,False
776709,2025-08-17,2025,666158,L,668964,R,strikeout,True,False
776709,2025-08-17,2025,643376,R,663574,R,field_out,False,False
776709,2025-08-17,2025,672012,L,663574,R,walk,False,True
776709,2025-08-17,2025,668930,L,663574,R,strikeout,True,False
776709,2025-08-17,2025,670770,L,668964,R,field_out,False,False
776709,2025-08-17,2025,668715,R,668964,R,strikeout,True,False
776709,2025-08-17,2025,682829,L,668964,R,field_out,False,False
776709,2025-08-17,2025,678011,L,641941,R,walk,False,True
776709,2025-08-17,2025,702332,R,641941,R,field_out,False,False
776709,2025-08-17,2025,661388,R,641941,R,home_run,False,False
776709,2025-08-17,2025,592885,L,641941,R,field_out,False,False
776709,2025-08-17,2025,683734,R,641941,R,field_out,False,False
776709,2025-08-17,2025,666181,L,668964,R,field_error,False,False
776709,2025-08-17,2025,669720,R,668964,R,field_out,False,False
776709,2025-08-17,2025,682622,R,681982,R,single,False,False
776709,2025-08-17,2025,624431,R,681982,R,single,False,False
776709,2025-08-17,2025,663647,R,681982,R,strikeout,True,False
776709,2025-08-17,2025,680574,R,681982,R,walk,False,True
776709,2025-08-17,2025,670770,L,681982,R,field_out,False,False
776709,2025-08-17,2025,663368,L,668933,R,fielders_choice_out,False,False
776709,2025-08-17,2025,643376,R,668933,R,field_out,False,False
776709,2025-08-17,2025,672012,L,668933,R,field_out,False,False
776709,2025-08-17,2025,668715,R,681982,R,sac_bunt,False,False
776709,2025-08-17,2025,682829,L,681982,R,intent_walk,False,True
776709,2025-08-17,2025,666181,L,681982,R,intent_walk,False,True
776709,2025-08-17,2025,669720,R,681982,R,single,False,False
776699,2025-08-17,2025,687263,R,605488,L,field_out,False,False
776699,2025-08-17,2025,694384,L,605488,L,single,False,False
776699,2025-08-17,2025,545361,R,605488,L,strikeout,True,False
776699,2025-08-17,2025,621493,R,605488,L,double,False,False
776699,2025-08-17,2025,666176,R,605488,L,home_run,False,False
776699,2025-08-17,2025,681351,R,605488,L,field_out,False,False
776699,2025-08-17,2025,701762,L,667755,R,field_out,False,False
776699,2025-08-17,2025,669127,R,667755,R,strikeout,True,False
776699,2025-08-17,2025,667670,R,667755,R,double,False,False
776699,2025-08-17,2025,691016,L,667755,R,single,False,False
776699,2025-08-17,2025,671732,L,667755,R,strikeout,True,False
776699,2025-08-17,2025,695681,R,605488,L,field_out,False,False
776699,2025-08-17,2025,672724,R,605488,L,field_out,False,False
776699,2025-08-17,2025,669326,R,605488,L,walk,False,True
776699,2025-08-17,2025,687263,R,605488,L,strikeout,True,False
776699,2025-08-17,2025,687231,R,667755,R,single,False,False
776699,2025-08-17,2025,668709,L,667755,R,field_out,False,False
776699,2025-08-17,2025,695391,R,667755,R,field_out,False,False
776699,2025-08-17,2025,649966,R,667755,R,strikeout,True,False
776699,2025-08-17,2025,694384,L,605488,L,double,False,False
776699,2025-08-17,2025,545361,R,605488,L,strikeout,True,False
776699,2025-08-17,2025,621493,R,605488,L,single,False,False
776699,2025-08-17,2025,666176,R,605488,L,strikeout,True,False
776699,2025-08-17,2025,681351,R,605488,L,force_out,False,False
776699,2025-08-17,2025,701762,L,667755,R,home_run,False,False
776699,2025-08-17,2025,669127,R,667755,R,home_run,False,False
776699,2025-08-17,2025,667670,R,667755,R,field_out,False,False
776699,2025-08-17,2025,691016,L,667755,R,field_out,False,False
776699,2025-08-17,2025,671732,L,667755,R,single,False,False
776699,2025-08-17,2025,687231,R,667755,R,force_out,False,False
776699,2025-08-17,2025,695681,R,605488,L,walk,False,True
776699,2025-08-17,2025,672724,R,605488,L,field_out,False,False
776699,2025-08-17,2025,669326,R,605488,L,field_out,False,False
776699,2025-08-17,2025,687263,R,605488,L,hit_by_pitch,False,False
776699,2025-08-17,2025,694384,L,605488,L,field_out,False,False
776699,2025-08-17,2025,668709,L,667755,R,field_out,False,False
776699,2025-08-17,2025,695391,R,667755,R,strikeout,True,False
776699,2025-08-17,2025,649966,R,667755,R,field_out,False,False
776699,2025-08-17,2025,545361,R,605488,L,walk,False,True
776699,2025-08-17,2025,621493,R,605488,L,field_out,False,False
776699,2025-08-17,2025,666176,R,605488,L,double,False,False
776699,2025-08-17,2025,681351,R,605488,L,strikeout,True,False
776699,2025-08-17,2025,695681,R,605488,L,single,False,False
776699,2025-08-17,2025,672724,R,605488,L,single,False,False
776699,2025-08-17,2025,669326,R,621053,R,strikeout,True,False
776699,2025-08-17,2025,701762,L,667755,R,strikeout,True,False
776699,2025-08-17,2025,669127,R,667755,R,field_out,False,False
776699,2025-08-17,2025,667670,R,667755,R,walk,False,True
776699,2025-08-17,2025,691016,L,667755,R,force_out,False,False
776699,2025-08-17,2025,687263,R,621053,R,strikeout,True,False
776699,2025-08-17,2025,694384,L,621053,R,walk,False,True
776699,2025-08-17,2025,545361,R,621053,R,grounded_into_double_play,False,False
776699,2025-08-17,2025,671732,L,667755,R,home_run,False,False
776699,2025-08-17,2025,687231,R,667755,R,field_out,False,False
776699,2025-08-17,2025,668709,L,667755,R,field_out,False,False
776699,2025-08-17,2025,695391,R,667755,R,double,False,False
776699,2025-08-17,2025,649966,R,656271,L,single,False,False
776699,2025-08-17,2025,701762,L,656271,L,caught_stealing_2b,False,False
776699,2025-08-17,2025,621493,R,674370,R,strikeout,True,False
776699,2025-08-17,2025,666176,R,674370,R,strikeout,True,False
776699,2025-08-17,2025,681351,R,674370,R,strikeout,True,False
776699,2025-08-17,2025,701762,L,672282,L,walk,False,True
776699,2025-08-17,2025,669127,R,672282,L,grounded_into_double_play,False,False
776699,2025-08-17,2025,667670,R,672282,L,field_out,False,False
776699,2025-08-17,2025,695681,R,665660,R,field_out,False,False
776699,2025-08-17,2025,650859,L,665660,R,field_out,False,False
776699,2025-08-17,2025,669326,R,665660,R,strikeout,True,False
776699,2025-08-17,2025,691016,L,672282,L,strikeout,True,False
776699,2025-08-17,2025,671732,L,672282,L,strikeout,True,False
776699,2025-08-17,2025,687231,R,472610,R,double,False,False
776699,2025-08-17,2025,668709,L,472610,R,intent_walk,False,True
776699,2025-08-17,2025,695391,R,472610,R,field_out,False,False
776699,2025-08-17,2025,687263,R,656794,L,strikeout,True,False
776699,2025-08-17,2025,694384,L,656794,L,field_out,False,False
776699,2025-08-17,2025,545361,R,656794,L,field_out,False,False
776699,2025-08-17,2025,666126,L,445276,R,single,False,False
776699,2025-08-17,2025,701762,L,445276,R,walk,False,True
776699,2025-08-17,2025,669127,R,445276,R,strikeout,True,False
776699,2025-08-17,2025,667670,R,445276,R,strikeout,True,False
776699,2025-08-17,2025,691016,L,445276,R,walk,False,True
776699,2025-08-17,2025,671732,L,445276,R,field_out,False,False
776699,2025-08-17,2025,621493,R,547184,R,walk,False,True
776699,2025-08-17,2025,666176,R,547184,R,single,False,False
776699,2025-08-17,2025,681351,R,547184,R,sac_bunt,False,False
776699,2025-08-17,2025,695681,R,547184,R,fielders_choice,False,False
776699,2025-08-17,2025,650859,R,641386,L,triple,False,False
776699,2025-08-17,2025,669326,R,641386,L,sac_fly,False,False
776699,2025-08-17,2025,687263,R,641386,L,home_run,False,False
776699,2025-08-17,2025,694384,L,641386,L,walk,False,True
776699,2025-08-17,2025,545361,R,641386,L,walk,False,True
776699,2025-08-17,2025,621493,R,641386,L,field_out,False,False
776699,2025-08-17,2025,687231,R,820862,R,field_out,False,False
776699,2025-08-17,2025,668709,L,820862,R,field_out,False,False
776699,2025-08-17,2025,695391,R,820862,R,field_out,False,False
776701,2025-08-17,2025,672695,L,622608,R,field_out,False,False
776701,2025-08-17,2025,677942,R,622608,R,single,False,False
776701,2025-08-17,2025,682998,L,622608,R,single,False,False
776701,2025-08-17,2025,666971,R,622608,R,field_out,False,False
776701,2025-08-17,2025,664983,L,622608,R,field_out,False,False
776701,2025-08-17,2025,671289,R,622503,R,field_out,False,False
776701,2025-08-17,2025,666160,L,622503,R,field_out,False,False
776701,2025-08-17,2025,678662,R,622503,R,field_out,False,False
776701,2025-08-17,2025,682988,R,622608,R,hit_by_pitch,False,False
776701,2025-08-17,2025,677950,L,622608,R,field_out,False,False
776701,2025-08-17,2025,645444,L,622608,R,field_out,False,False
776701,2025-08-17,2025,663731,R,622608,R,field_out,False,False
776701,2025-08-17,2025,687597,R,622503,R,strikeout,True,False
776701,2025-08-17,2025,682653,R,622503,R,field_out,False,False
776701,2025-08-17,2025,686668,R,622503,R,strikeout,True,False
776701,2025-08-17,2025,672695,L,622608,R,single,False,False
776701,2025-08-17,2025,677942,R,622608,R,strikeout,True,False
776701,2025-08-17,2025,682998,L,622608,R,double_play,False,False
776701,2025-08-17,2025,690924,R,622503,R,field_out,False,False
776701,2025-08-17,2025,606115,R,622503,R,strikeout,True,False
776701,2025-08-17,2025,690022,R,622503,R,strikeout,True,False
776701,2025-08-17,2025,666971,R,622608,R,field_out,False,False
776701,2025-08-17,2025,664983,L,622608,R,field_out,False,False
776701,2025-08-17,2025,682988,R,622608,R,field_out,False,False
776701,2025-08-17,2025,671289,R,622503,R,field_out,False,False
776701,2025-08-17,2025,666160,L,622503,R,field_out,False,False
776701,2025-08-17,2025,678662,R,622503,R,single,False,False
776701,2025-08-17,2025,687597,R,622503,R,strikeout,True,False
776701,2025-08-17,2025,677950,L,622608,R,single,False,False
776701,2025-08-17,2025,645444,L,622608,R,sac_bunt,False,False
776701,2025-08-17,2025,663731,R,622608,R,field_out,False,False
776701,2025-08-17,2025,672695,L,622608,R,intent_walk,False,True
776701,2025-08-17,2025,677942,R,622608,R,strikeout,True,False
776701,2025-08-17,2025,682653,R,622503,R,field_out,False,False
776701,2025-08-17,2025,686668,R,622503,R,walk,False,True
776701,2025-08-17,2025,690924,R,622503,R,field_out,False,False
776701,2025-08-17,2025,606115,R,622503,R,single,False,False
776701,2025-08-17,2025,690022,R,622503,R,single,False,False
776701,2025-08-17,2025,671289,R,622503,R,field_out,False,False
776701,2025-08-17,2025,682998,L,678821,L,home_run,False,False
776701,2025-08-17,2025,666971,R,678821,L,home_run,False,False
776701,2025-08-17,2025,664983,L,678821,L,single,False,False
776701,2025-08-17,2025,682988,R,699911,R,single,False,False
776701,2025-08-17,2025,677950,L,699911,R,single,False,False
776701,2025-08-17,2025,645444,L,699911,R,field_out,False,False
776701,2025-08-17,2025,663731,R,699911,R,field_out,False,False
776701,2025-08-17,2025,672695,L,699911,R,walk,False,True
776701,2025-08-17,2025,677942,R,699911,R,strikeout,True,False
776701,2025-08-17,2025,666160,L,663765,R,field_out,False,False
776701,2025-08-17,2025,678662,R,663765,R,field_out,False,False
776701,2025-08-17,2025,687597,R,663765,R,field_out,False,False
776701,2025-08-17,2025,682998,L,683627,R,walk,False,True
776701,2025-08-17,2025,666971,R,683627,R,strikeout,True,False
776701,2025-08-17,2025,664983,L,683627,R,single,False,False
776701,2025-08-17,2025,682988,R,683627,R,strikeout,True,False
776701,2025-08-17,2025,677950,L,683627,R,field_out,False,False
776701,2025-08-17,2025,682653,R,663765,R,single,False,False
776701,2025-08-17,2025,686668,R,663765,R,strikeout,True,False
776701,2025-08-17,2025,690924,R,663765,R,hit_by_pitch,False,False
776701,2025-08-17,2025,696100,R,663765,R,hit_by_pitch,False,False
776701,2025-08-17,2025,690022,R,663765,R,single,False,False
776701,2025-08-17,2025,671289,R,663765,R,field_out,False,False
776701,2025-08-17,2025,666160,L,663765,R,single,False,False
776701,2025-08-17,2025,678662,R,666661,R,single,False,False
776701,2025-08-17,2025,687597,R,666661,R,strikeout,True,False
776701,2025-08-17,2025,680728,L,623474,R,walk,False,True
776701,2025-08-17,2025,606466,L,623474,R,field_out,False,False
776701,2025-08-17,2025,672695,L,623474,R,fielders_choice,False,False
776701,2025-08-17,2025,677942,R,623474,R,field_out,False,False
776701,2025-08-17,2025,682998,L,623474,R,strikeout,True,False
776701,2025-08-17,2025,682653,R,656222,L,single,False,False
776701,2025-08-17,2025,686668,R,656222,L,field_out,False,False
776701,2025-08-17,2025,690924,R,656222,L,double,False,False
776701,2025-08-17,2025,691720,R,656222,L,field_out,False,False
776701,2025-08-17,2025,690022,R,656222,L,field_out,False,False
776701,2025-08-17,2025,666971,R,675848,R,field_out,False,False
776701,2025-08-17,2025,664983,L,675848,R,single,False,False
776701,2025-08-17,2025,682988,R,675848,R,single,False,False
776701,2025-08-17,2025,677950,L,675848,R,single,False,False
776701,2025-08-17,2025,543510,R,675848,R,sac_fly,False,False
776701,2025-08-17,2025,606466,L,675848,R,field_out,False,False
776704,2025-08-17,2025,682927,L,665871,R,field_out,False,False
776704,2025-08-17,2025,687462,L,665871,R,field_out,False,False
776704,2025-08-17,2025,668804,L,665871,R,double,False,False
776704,2025-08-17,2025,502054,R,665871,R,strikeout,True,False
776704,2025-08-17,2025,683737,L,669387,R,field_out,False,False
776704,2025-08-17,2025,663656,L,669387,R,field_out,False,False
776704,2025-08-17,2025,673548,R,669387,R,field_out,False,False
776704,2025-08-17,2025,693304,R,665871,R,field_out,False,False
776704,2025-08-17,2025,669261,L,665871,R,field_out,False,False
776704,2025-08-17,2025,669707,R,665871,R,strikeout,True,False
776704,2025-08-17,2025,691718,L,669387,R,field_error,False,False
776704,2025-08-17,2025,608348,R,669387,R,strikeout,True,False
776704,2025-08-17,2025,664023,L,669387,R,single,False,False
776704,2025-08-17,2025,663538,R,669387,R,field_out,False,False
776704,2025-08-17,2025,621020,R,669387,R,field_out,False,False
776704,2025-08-17,2025,663698,R,665871,R,field_out,False,False
776704,2025-08-17,2025,643396,R,665871,R,single,False,False
776704,2025-08-17,2025,682927,L,665871,R,field_out,False,False
776704,2025-08-17,2025,687462,L,665871,R,double,False,False
776704,2025-08-17,2025,668804,L,665871,R,single,False,False
776704,2025-08-17,2025,502054,R,665871,R,field_out,False,False
776704,2025-08-17,2025,807713,R,669387,R,field_out,False,False
776704,2025-08-17,2025,683737,L,669387,R,field_out,False,False
776704,2025-08-17,2025,663656,L,669387,R,strikeout,True,False
776704,2025-08-17,2025,693304,R,665871,R,single,False,False
776704,2025-08-17,2025,669261,L,665871,R,force_out,False,False
776704,2025-08-17,2025,669707,R,665871,R,walk,False,True
776704,2025-08-17,2025,663698,R,665871,R,strikeout,True,False
776704,2025-08-17,2025,643396,R,665871,R,field_out,False,False
776704,2025-08-17,2025,673548,R,669387,R,field_out,False,False
776704,2025-08-17,2025,691718,L,669387,R,strikeout,True,False
776704,2025-08-17,2025,608348,R,669387,R,field_out,False,False
776704,2025-08-17,2025,682927,R,573124,L,field_out,False,False
776704,2025-08-17,2025,687462,L,573124,L,strikeout,True,False
776704,2025-08-17,2025,668804,R,573124,L,field_error,False,False
776704,2025-08-17,2025,502054,R,573124,L,field_out,False,False
776704,2025-08-17,2025,664023,L,670059,R,walk,False,True
776704,2025-08-17,2025,663538,R,670059,R,field_out,False,False
776704,2025-08-17,2025,621020,R,670059,R,double,False,False
776704,2025-08-17,2025,807713,R,670059,R,field_out,False,False
776704,2025-08-17,2025,683737,L,571760,L,field_out,False,False
776704,2025-08-17,2025,693304,R,676962,R,single,False,False
776704,2025-08-17,2025,669261,L,676962,R,walk,False,True
776704,2025-08-17,2025,669707,R,676962,R,strikeout,True,False
776704,2025-08-17,2025,663698,R,676962,R,double,False,False
776704,2025-08-17,2025,643396,R,676962,R,fielders_choice_out,False,False
776704,2025-08-17,2025,682927,L,676962,R,single,False,False
776704,2025-08-17,2025,687462,L,676962,R,field_out,False,False
776704,2025-08-17,2025,663656,L,571760,L,field_out,False,False
776704,2025-08-17,2025,673548,R,571760,L,walk,False,True
776704,2025-08-17,2025,691718,L,571760,L,single,False,False
776704,2025-08-17,2025,608348,R,663767,R,single,False,False
776704,2025-08-17,2025,664023,L,663767,R,strikeout,True,False
776704,2025-08-17,2025,663538,R,663767,R,walk,False,True
776704,2025-08-17,2025,621020,R,663767,R,field_out,False,False
776704,2025-08-17,2025,668804,L,676962,R,field_out,False,False
776704,2025-08-17,2025,502054,R,676962,R,strikeout,True,False
776704,2025-08-17,2025,693304,R,676962,R,strikeout,True,False
